"index","description","branch_id","location","request_id","rating"
"3182","Meal","27","EMEA","11180","4"
"3183","Meal","23","EMEA","11182","4"
"3184","Meal","41","LATAM","11184","3"
"3185","Meal","13","EMEA","11192","5"
"3186","Meal","13","EMEA","11201","5"
"3187","Meal","13","EMEA","11206","4"
"3188","Laundry","90","EMEA","11211","5"
"3189","Laundry","45","EMEA","11218","3"
"3190","Laundry","68","EMEA","11228","5"
"3191","Meal","51","LATAM","11231","4"
"3192","Meal","29","EMEA","11232","5"
"3193","Laundry","69","LATAM","11235","5"
"3194","Meal","10","EMEA","11236","4"
"3195","Meal","44","EMEA","11238","5"
"3196","Meal","81","EMEA","11241","4"
"3197","Meal","10","EMEA","11243","5"
"3198","Meal","50","EMEA","11245","4"
"3199","Laundry","27","EMEA","11247","4"
"3200","Laundry","68","EMEA","11248","5"
"3201","Meal","26","LATAM","11254","5"
"3202","Laundry","50","EMEA","11257","4"
"3203","Laundry","26","LATAM","11259","5"
"3204","Laundry","79","EMEA","11261","5"
"3205","Laundry","64","LATAM","11262","4"
"3206","Meal","72","LATAM","11263","4"
"3207","Meal","57","LATAM","11264","4"
"3208","Laundry","74","EMEA","11268","5"
"3209","Meal","42","LATAM","11269","5"
"3210","Meal","30","EMEA","11270","5"
"3211","Meal","27","EMEA","11273","4"
"3212","Laundry","74","EMEA","11275","5"
"3213","Meal","7","EMEA","11277","3"
"3214","Laundry","34","EMEA","11279","5"
"3215","Meal","1","LATAM","11289","3"
"3216","Meal","16","LATAM","11291","3"
"3217","Meal","34","EMEA","11292","5"
"3218","Laundry","60","LATAM","11295","3"
"3219","Laundry","26","LATAM","11296","4"
"3220","Meal","7","EMEA","11308","4"
"3221","Laundry","7","EMEA","11311","3"
"3222","Laundry","69","LATAM","11312","4"
"3223","Meal","29","EMEA","11316","5"
"3224","Laundry","57","LATAM","11321","4"
"3225","Laundry","21","EMEA","11322","4"
"3226","Laundry","98","EMEA","11327","5"
"3227","Meal","40","EMEA","11332","4"
"3228","Laundry","83","EMEA","11336","4"
"3229","Laundry","37","LATAM","11338","5"
"3230","Laundry","72","LATAM","11340","5"
"3231","Meal","11","EMEA","11342","4"
"3232","Meal","34","EMEA","11344","4"
"3233","Laundry","57","LATAM","11347","3"
"3234","Meal","16","LATAM","11348","4"
"3235","Laundry","79","EMEA","11349","5"
"3236","Laundry","37","LATAM","11352","5"
"3237","Laundry","34","EMEA","11354","4"
"3238","Meal","13","EMEA","11356","5"
"3239","Meal","47","EMEA","11364","4"
"3240","Laundry","42","LATAM","11366","5"
"3241","Laundry","11","EMEA","11367","3"
"3242","Laundry","72","LATAM","11369","5"
"3243","Meal","11","EMEA","11373","4"
"3244","Meal","13","EMEA","11374","5"
"3245","Meal","29","EMEA","11377","4"
"3246","Laundry","90","EMEA","11379","4"
"3247","Meal","63","EMEA","11381","4"
"3248","Laundry","21","EMEA","11383","3"
"3249","Meal","10","EMEA","11389","5"
"3250","Laundry","83","EMEA","11391","4"
"3251","Laundry","10","EMEA","11402","4"
"3252","Laundry","64","LATAM","11403","3"
"3253","Meal","45","EMEA","11407","4"
"3254","Meal","14","EMEA","11410","4"
"3255","Laundry","26","LATAM","11413","5"
"3256","Laundry","75","LATAM","11414","3"
"3257","Meal","23","EMEA","11416","4"
"3258","Meal","1","LATAM","11419","3"
"3259","Laundry","72","LATAM","11425","5"
"3260","Meal","21","EMEA","11427","4"
"3261","Meal","26","LATAM","11431","5"
"3262","Laundry","47","EMEA","11432","4"
"3263","Laundry","37","LATAM","11436","4"
"3264","Meal","34","EMEA","11438","5"
"3265","Laundry","41","LATAM","11440","4"
"3266","Meal","68","EMEA","11442","5"
"3267","Laundry","57","LATAM","11445","4"
"3268","Meal","41","LATAM","11446","4"
"3269","Meal","11","EMEA","11451","4"
"3270","Meal","16","LATAM","11457","4"
"3271","Meal","7","EMEA","11458","4"
"3272","Laundry","63","EMEA","11460","3"
"3273","Meal","23","EMEA","11464","4"
"3274","Meal","14","EMEA","11465","4"
"3275","Meal","23","EMEA","11469","5"
"3276","Laundry","63","EMEA","11473","3"
"3277","Laundry","86","EMEA","11474","4"
"3278","Laundry","21","EMEA","11478","4"
"3279","Meal","40","EMEA","11479","5"
"3280","Meal","13","EMEA","11487","5"
"3281","Meal","14","EMEA","11495","4"
"3282","Meal","16","LATAM","11497","4"
"3283","Meal","57","LATAM","11503","4"
"3284","Meal","34","EMEA","11504","5"
"3285","Meal","40","EMEA","11509","4"
"3286","Meal","29","EMEA","11513","5"
"3287","Laundry","37","LATAM","11515","5"
"3288","Laundry","57","LATAM","11520","4"
"3289","Laundry","41","LATAM","11524","3"
"3290","Meal","69","LATAM","11535","5"
"3291","Meal","86","EMEA","11537","4"
"3292","Laundry","42","LATAM","11538","5"
"3293","Laundry","45","EMEA","11540","4"
"3294","Meal","1","LATAM","11545","3"
"3295","Meal","11","EMEA","11550","4"
"3296","Meal","1","LATAM","11555","3"
"3297","Meal","37","LATAM","11557","5"
"3298","Meal","27","EMEA","11558","4"
"3299","Meal","21","EMEA","11559","3"
"3300","Laundry","57","LATAM","11565","4"
"3301","Meal","23","EMEA","11568","5"
"3302","Meal","21","EMEA","11569","3"
"3303","Laundry","44","EMEA","11572","4"
"3304","Laundry","62","EMEA","11573","5"
"3305","Meal","10","EMEA","11576","5"
"3306","Laundry","81","EMEA","11578","4"
"3307","Meal","82","EMEA","11580","4"
"3308","Laundry","74","EMEA","11585","4"
"3309","Meal","29","EMEA","11586","4"
"3310","Laundry","27","EMEA","11597","4"
"3311","Meal","1","LATAM","11605","4"
"3312","Meal","23","EMEA","11610","5"
"3313","Laundry","68","EMEA","11611","4"
"3314","Meal","50","EMEA","11613","4"
"3315","Meal","7","EMEA","11614","4"
"3316","Laundry","60","LATAM","11616","3"
"3317","Laundry","66","EMEA","11618","5"
"3318","Laundry","51","LATAM","11620","5"
"3319","Laundry","16","LATAM","11621","4"
"3320","Meal","60","LATAM","11622","3"
"3321","Meal","21","EMEA","11624","3"
"3322","Laundry","41","LATAM","11625","4"
"3323","Laundry","87","LATAM","11635","4"
"3324","Laundry","11","EMEA","11637","4"
"3325","Meal","11","EMEA","11647","4"
"3326","Laundry","41","LATAM","11649","4"
"3327","Meal","42","LATAM","11651","5"
"3328","Meal","1","LATAM","11652","4"
"3329","Meal","40","EMEA","11655","4"
"3330","Meal","90","EMEA","11657","4"
"3331","Laundry","66","EMEA","11660","5"
"3332","Laundry","45","EMEA","11662","3"
"3333","Laundry","51","LATAM","11676","5"
"3334","Meal","1","LATAM","11678","4"
"3335","Meal","21","EMEA","11687","3"
"3336","Meal","23","EMEA","11690","5"
"3337","Laundry","14","EMEA","11695","3"
"3338","Laundry","64","LATAM","11701","3"
"3339","Meal","14","EMEA","11704","4"
"3340","Meal","41","LATAM","11707","4"
"3341","Meal","21","EMEA","11708","4"
"3342","Meal","14","EMEA","11710","4"
"3343","Laundry","90","EMEA","11716","5"
"3344","Laundry","41","LATAM","11721","4"
"3345","Meal","10","EMEA","11732","4"
"3346","Meal","72","LATAM","11739","5"
"3347","Laundry","45","EMEA","11740","4"
"3348","Laundry","14","EMEA","11741","4"
"3349","Laundry","82","EMEA","11743","5"
"3350","Laundry","95","EMEA","11745","4"
"3351","Meal","10","EMEA","11746","4"
"3352","Laundry","44","EMEA","11748","5"
"3353","Meal","37","LATAM","11750","5"
"3354","Laundry","60","LATAM","11752","4"
"3355","Meal","64","LATAM","11754","4"
"3356","Meal","50","EMEA","11755","3"
"3357","Laundry","40","EMEA","11758","4"
"3358","Meal","41","LATAM","11767","4"
"3359","Laundry","57","LATAM","11769","4"
"3360","Meal","21","EMEA","11771","4"
"3361","Meal","64","LATAM","11774","3"
"3362","Laundry","51","LATAM","11775","5"
"3363","Laundry","13","EMEA","11777","4"
"3364","Meal","57","LATAM","11778","3"
"3365","Meal","11","EMEA","11779","4"
"3366","Laundry","69","LATAM","11782","5"
"3367","Laundry","57","LATAM","11784","4"
"3368","Meal","16","LATAM","11785","3"
"3369","Meal","60","LATAM","11792","4"
"3370","Meal","26","LATAM","11796","5"
"3371","Meal","26","LATAM","11798","4"
"3372","Meal","50","EMEA","11801","3"
"3373","Meal","1","LATAM","11802","3"
"3374","Meal","11","EMEA","11806","4"
"3375","Meal","34","EMEA","11807","4"
"3376","Meal","47","EMEA","11809","4"
"3377","Meal","10","EMEA","11811","4"
"3378","Meal","72","LATAM","11814","5"
"3379","Meal","11","EMEA","11815","4"
"3380","Meal","13","EMEA","11817","5"
"3381","Meal","34","EMEA","11819","5"
"3382","Meal","45","EMEA","11821","3"
"3383","Laundry","79","EMEA","11823","4"
"3384","Laundry","83","EMEA","11827","3"
"3385","Meal","23","EMEA","11837","5"
"3386","Meal","10","EMEA","11839","5"
"3387","Laundry","40","EMEA","11840","5"
"3388","Laundry","34","EMEA","11844","5"
"3389","Laundry","44","EMEA","11851","5"
"3390","Laundry","27","EMEA","11855","4"
"3391","Meal","14","EMEA","11856","4"
"3392","Laundry","30","EMEA","11859","5"
"3393","Meal","29","EMEA","11861","5"
"3394","Meal","68","EMEA","11864","5"
"3395","Laundry","82","EMEA","11870","4"
"3396","Laundry","64","LATAM","11875","4"
"3397","Laundry","50","EMEA","11877","3"
"3398","Laundry","7","EMEA","11878","4"
"3399","Meal","21","EMEA","11879","4"
"3400","Laundry","92","EMEA","11884","4"
"3401","Meal","10","EMEA","11886","5"
"3402","Meal","10","EMEA","11891","5"
"3403","Meal","1","LATAM","11893","4"
"3404","Meal","47","EMEA","11895","4"
"3405","Meal","41","LATAM","11897","4"
"3406","Laundry","21","EMEA","11900","3"
"3407","Meal","45","EMEA","11902","4"
"3408","Laundry","69","LATAM","11904","5"
"3409","Meal","14","EMEA","11905","4"
"3410","Meal","23","EMEA","11908","4"
"3411","Meal","21","EMEA","11914","4"
"3412","Laundry","47","EMEA","11926","4"
"3413","Meal","68","EMEA","11928","5"
"3414","Meal","51","LATAM","11943","4"
"3415","Meal","42","LATAM","11945","5"
"3416","Laundry","40","EMEA","11953","4"
"3417","Laundry","64","LATAM","11960","3"
"3418","Laundry","66","EMEA","11961","5"
"3419","Laundry","74","EMEA","11962","4"
"3420","Laundry","86","EMEA","11963","4"
"3421","Meal","14","EMEA","11965","4"
"3422","Laundry","7","EMEA","11967","4"
"3423","Laundry","42","LATAM","11969","4"
"3424","Meal","30","EMEA","11970","4"
"3425","Meal","13","EMEA","11974","4"
"3426","Meal","7","EMEA","11977","4"
"3427","Laundry","14","EMEA","11978","4"
"3428","Laundry","81","EMEA","11980","4"
"3429","Laundry","29","EMEA","11981","5"
"3430","Meal","7","EMEA","11982","4"
"3431","Meal","44","EMEA","11985","5"
"3432","Meal","45","EMEA","11990","4"
"3433","Laundry","10","EMEA","11991","5"
"3434","Laundry","21","EMEA","11993","4"
"3435","Meal","1","LATAM","11994","3"
"3436","Meal","30","EMEA","11995","4"
"3437","Laundry","92","EMEA","11996","4"
"3438","Meal","57","LATAM","12002","4"
"3439","Laundry","21","EMEA","12003","4"
"3440","Meal","68","EMEA","12004","5"
"3441","Meal","51","LATAM","12016","5"
"3442","Meal","72","LATAM","12018","5"
"3443","Laundry","86","EMEA","12021","4"
"3444","Laundry","1","LATAM","12022","3"
"3445","Laundry","57","LATAM","12024","3"
"3446","Meal","21","EMEA","12025","4"
"3447","Laundry","16","LATAM","12027","3"
"3448","Laundry","66","EMEA","12030","5"
"3449","Meal","68","EMEA","12032","5"
"3450","Meal","7","EMEA","12033","3"
"3451","Laundry","41","LATAM","12034","4"
"3452","Laundry","26","LATAM","12038","5"
"3453","Laundry","40","EMEA","12039","5"
"3454","Meal","11","EMEA","12040","3"
"3455","Laundry","74","EMEA","12046","4"
"3456","Meal","1","LATAM","12047","4"
"3457","Meal","23","EMEA","12049","4"
"3458","Laundry","40","EMEA","12052","5"
"3459","Meal","10","EMEA","12055","5"
"3460","Laundry","82","EMEA","12062","5"
"3461","Meal","29","EMEA","12063","5"
"3462","Meal","44","EMEA","12065","4"
"3463","Meal","1","LATAM","12072","4"
"3464","Meal","10","EMEA","12074","5"
"3465","Laundry","47","EMEA","12079","4"
"3466","Meal","13","EMEA","12082","5"
"3467","Meal","57","LATAM","12083","4"
"3468","Meal","63","EMEA","12084","4"
"3469","Meal","60","LATAM","12086","4"
"3470","Laundry","66","EMEA","12091","5"
"3471","Meal","13","EMEA","12094","5"
"3472","Meal","41","LATAM","12096","4"
"3473","Meal","29","EMEA","12103","5"
"3474","Meal","21","EMEA","12108","3"
"3475","Meal","50","EMEA","12109","4"
"3476","Meal","23","EMEA","12111","4"
"3477","Laundry","50","EMEA","12112","3"
"3478","Laundry","72","LATAM","12113","4"
"3479","Meal","23","EMEA","12114","5"
"3480","Meal","51","LATAM","12117","5"
"3481","Meal","16","LATAM","12118","3"
"3482","Laundry","62","EMEA","12119","4"
"3483","Laundry","41","LATAM","12120","4"
"3484","Laundry","10","EMEA","12122","5"
"3485","Meal","51","LATAM","12123","5"
"3486","Laundry","69","LATAM","12126","4"
"3487","Meal","27","EMEA","12131","4"
"3488","Meal","50","EMEA","12134","4"
"3489","Meal","87","LATAM","12141","3"
"3490","Meal","42","LATAM","12142","5"
"3491","Meal","1","LATAM","12144","4"
"3492","Meal","40","EMEA","12153","5"
"3493","Laundry","23","EMEA","12155","4"
"3494","Laundry","93","LATAM","12159","4"
"3495","Meal","13","EMEA","12162","5"
"3496","Meal","23","EMEA","12164","5"
"3497","Laundry","44","EMEA","12170","5"
"3498","Meal","86","EMEA","12178","3"
"3499","Meal","63","EMEA","12184","4"
"3500","Meal","10","EMEA","12186","5"
"3501","Meal","1","LATAM","12193","4"
"3502","Laundry","42","LATAM","12196","5"
"3503","Laundry","60","LATAM","12198","4"
"3504","Meal","14","EMEA","12201","3"
"3505","Meal","62","EMEA","12204","5"
"3506","Meal","10","EMEA","12222","5"
"3507","Meal","68","EMEA","12226","4"
"3508","Laundry","66","EMEA","12230","5"
"3509","Meal","30","EMEA","12233","4"
"3510","Laundry","29","EMEA","12236","4"
"3511","Meal","16","LATAM","12239","3"
"3512","Meal","13","EMEA","12241","5"
"3513","Meal","7","EMEA","12243","4"
"3514","Laundry","26","LATAM","12249","4"
"3515","Laundry","63","EMEA","12253","3"
"3516","Meal","34","EMEA","12259","5"
"3517","Meal","30","EMEA","12261","5"
"3518","Laundry","42","LATAM","12268","4"
"3519","Laundry","70","LATAM","12271","4"
"3520","Meal","1","LATAM","12274","3"
"3521","Laundry","75","LATAM","12275","4"
"3522","Meal","29","EMEA","12277","5"
"3523","Laundry","90","EMEA","12282","4"
"3524","Meal","10","EMEA","12284","4"
"3525","Laundry","7","EMEA","12290","4"
"3526","Laundry","68","EMEA","12295","4"
"3527","Meal","10","EMEA","12297","5"
"3528","Laundry","42","LATAM","12300","5"
"3529","Meal","45","EMEA","12303","3"
"3530","Laundry","64","LATAM","12306","4"
"3531","Laundry","51","LATAM","12308","5"
"3532","Laundry","64","LATAM","12311","3"
"3533","Meal","10","EMEA","12314","5"
"3534","Laundry","75","LATAM","12319","4"
"3535","Meal","21","EMEA","12329","3"
"3536","Meal","13","EMEA","12330","4"
"3537","Meal","47","EMEA","12336","4"
"3538","Meal","30","EMEA","12340","5"
"3539","Laundry","86","EMEA","12351","4"
"3540","Meal","44","EMEA","12354","5"
"3541","Meal","10","EMEA","12358","5"
"3542","Laundry","79","EMEA","12360","5"
"3543","Meal","45","EMEA","12363","4"
"3544","Meal","41","LATAM","12371","4"
"3545","Laundry","42","LATAM","12372","4"
"3546","Laundry","62","EMEA","12375","5"
"3547","Meal","7","EMEA","12379","3"
"3548","Laundry","64","LATAM","12384","4"
"3549","Meal","37","LATAM","12385","5"
"3550","Laundry","13","EMEA","12388","5"
"3551","Meal","79","EMEA","12389","5"
"3552","Meal","44","EMEA","12396","5"
"3553","Meal","29","EMEA","12399","5"
"3554","Meal","14","EMEA","12405","3"
"3555","Meal","14","EMEA","12419","3"
"3556","Meal","1","LATAM","12425","3"
"3557","Meal","7","EMEA","12431","3"
"3558","Meal","26","LATAM","12438","5"
"3559","Laundry","37","LATAM","12443","5"
"3560","Meal","69","LATAM","12445","4"
"3561","Laundry","26","LATAM","12453","5"
"3562","Meal","29","EMEA","12454","4"
"3563","Meal","21","EMEA","12460","4"
"3564","Meal","7","EMEA","12462","4"
"3565","Meal","30","EMEA","12467","5"
"3566","Meal","7","EMEA","12470","4"
"3567","Meal","11","EMEA","12472","4"
"3568","Meal","57","LATAM","12473","4"
"3569","Laundry","50","EMEA","12476","4"
"3570","Meal","60","LATAM","12477","4"
"3571","Meal","27","EMEA","12482","4"
"3572","Meal","7","EMEA","12483","3"
"3573","Laundry","75","LATAM","12486","4"
"3574","Meal","1","LATAM","12488","3"
"3575","Laundry","70","LATAM","12493","5"
"3576","Meal","44","EMEA","12496","4"
"3577","Meal","68","EMEA","12498","5"
"3578","Meal","1","LATAM","12504","3"
"3579","Meal","26","LATAM","12505","5"
"3580","Laundry","51","LATAM","12509","5"
"3581","Laundry","21","EMEA","12510","3"
"3582","Meal","62","EMEA","12511","5"
"3583","Meal","45","EMEA","12518","3"
"3584","Laundry","95","EMEA","12521","4"
"3585","Meal","29","EMEA","12528","5"
"3586","Laundry","26","LATAM","12532","5"
"3587","Laundry","82","EMEA","12534","5"
"3588","Laundry","21","EMEA","12537","4"
"3589","Meal","64","LATAM","12538","4"
"3590","Meal","10","EMEA","12541","5"
"3591","Meal","44","EMEA","12545","5"
"3592","Meal","11","EMEA","12549","3"
"3593","Meal","50","EMEA","12550","4"
"3594","Laundry","34","EMEA","12555","5"
"3595","Laundry","70","LATAM","12559","5"
"3596","Meal","30","EMEA","12567","5"
"3597","Meal","27","EMEA","12572","4"
"3598","Laundry","57","LATAM","12573","4"
"3599","Meal","14","EMEA","12584","4"
"3600","Meal","11","EMEA","12589","3"
"3601","Meal","86","EMEA","12590","4"
"3602","Meal","14","EMEA","12591","4"
"3603","Laundry","74","EMEA","12592","5"
"3604","Meal","64","LATAM","12593","4"
"3605","Meal","34","EMEA","12595","5"
"3606","Meal","37","LATAM","12597","5"
"3607","Meal","21","EMEA","12601","4"
"3608","Laundry","11","EMEA","12602","4"
"3609","Laundry","34","EMEA","12606","5"
"3610","Meal","51","LATAM","12607","5"
"3611","Meal","57","LATAM","12613","3"
"3612","Meal","13","EMEA","12621","4"
"3613","Meal","13","EMEA","12622","5"
"3614","Laundry","50","EMEA","12624","3"
"3615","Laundry","14","EMEA","12638","3"
"3616","Meal","7","EMEA","12639","4"
"3617","Meal","44","EMEA","12642","4"
"3618","Meal","27","EMEA","12650","4"
"3619","Laundry","82","EMEA","12659","5"
"3620","Meal","16","LATAM","12663","3"
"3621","Meal","21","EMEA","12666","3"
"3622","Meal","16","LATAM","12668","4"
"3623","Meal","11","EMEA","12669","4"
"3624","Laundry","13","EMEA","12670","5"
"3625","Laundry","90","EMEA","12671","5"
"3626","Meal","7","EMEA","12673","4"
"3627","Meal","27","EMEA","12676","4"
"3628","Laundry","1","LATAM","12683","4"
"3629","Meal","47","EMEA","12684","3"
"3630","Meal","7","EMEA","12688","3"
"3631","Meal","90","EMEA","12689","4"
"3632","Laundry","62","EMEA","12693","4"
"3633","Laundry","27","EMEA","12694","4"
"3634","Laundry","44","EMEA","12699","5"
"3635","Meal","11","EMEA","12700","4"
"3636","Laundry","62","EMEA","12704","4"
"3637","Meal","66","EMEA","12716","4"
"3638","Meal","10","EMEA","12717","5"
"3639","Laundry","75","LATAM","12718","3"
"3640","Meal","14","EMEA","12719","4"
"3641","Meal","29","EMEA","12720","5"
"3642","Meal","10","EMEA","12722","4"
"3643","Meal","13","EMEA","12732","4"
"3644","Meal","10","EMEA","12733","5"
"3645","Meal","26","LATAM","12735","4"
"3646","Laundry","62","EMEA","12736","5"
"3647","Laundry","90","EMEA","12738","4"
